"X","STUDY_ID","DAY","MONTH","YEAR","SAMPLE_DESC","PLOT","ID_SPECIES","LATITUDE","LONGITUDE","sum.allrawdata.ABUNDANCE","sum.allrawdata.BIOMASS","GENUS","SPECIES","GENUS_SPECIES","CLASS"
28661000,459,NA,NA,2012,"49.054797494677_13.3400622197705_FAE_53_2012","FAE_53",45223,49.0548,13.34006,4,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28671000,459,NA,NA,2014,"49.054797494677_13.3400622197705_FAE_53_2014","FAE_53",45223,49.0548,13.34006,1,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28681000,459,NA,NA,2010,"49.0556741016552_13.3397575106308_FAE_52_2010","FAE_52",45223,49.05567,13.33976,1,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28691000,459,NA,NA,2012,"49.0556741016552_13.3397575106308_FAE_52_2012","FAE_52",45223,49.05567,13.33976,1,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28701000,459,NA,NA,2014,"49.0556741016552_13.3397575106308_FAE_52_2014","FAE_52",45223,49.05567,13.33976,2,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28711000,459,NA,NA,2012,"49.0565507093806_13.3394526542698_FAE_51_2012","FAE_51",45223,49.05655,13.33945,4,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28721000,459,NA,NA,2014,"49.0565507093806_13.3394526542698_FAE_51_2014","FAE_51",45223,49.05655,13.33945,1,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28731000,459,NA,NA,2012,"49.0574272263599_13.339147785065_FAE_50_2012","FAE_50",45223,49.05743,13.33915,2,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28741000,459,NA,NA,2014,"49.0574272263599_13.339147785065_FAE_50_2014","FAE_50",45223,49.05743,13.33915,1,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28751000,459,NA,NA,2010,"49.0583038324026_13.3388429078476_FAE_49_2010","FAE_49",45223,49.0583,13.33884,1,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28761000,459,NA,NA,2012,"49.0583038324026_13.3388429078476_FAE_49_2012","FAE_49",45223,49.0583,13.33884,3,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28771000,459,NA,NA,2014,"49.0583038324026_13.3388429078476_FAE_49_2014","FAE_49",45223,49.0583,13.33884,1,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28781000,459,NA,NA,2012,"49.059180436017_13.3385381570068_FAE_48_2012","FAE_48",45223,49.05918,13.33854,1,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28791000,459,NA,NA,2014,"49.059180436017_13.3385381570068_FAE_48_2014","FAE_48",45223,49.05918,13.33854,4,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28801000,459,NA,NA,2010,"49.0600570403771_13.3382332589319_FAE_47_2010","FAE_47",45223,49.06006,13.33823,1,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28811000,459,NA,NA,2012,"49.0600570403771_13.3382332589319_FAE_47_2012","FAE_47",45223,49.06006,13.33823,2,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28821000,459,NA,NA,2014,"49.0600570403771_13.3382332589319_FAE_47_2014","FAE_47",45223,49.06006,13.33823,3,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28831000,459,NA,NA,2010,"49.0618101566674_13.3376234290749_FAE_45_2010","FAE_45",45223,49.06181,13.33762,1,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28841000,459,NA,NA,2012,"49.0618101566674_13.3376234290749_FAE_45_2012","FAE_45",45223,49.06181,13.33762,1,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28851000,459,NA,NA,2014,"49.0618101566674_13.3376234290749_FAE_45_2014","FAE_45",45223,49.06181,13.33762,6,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28861000,459,NA,NA,2012,"49.0916817304158_13.2870740684653_FKO_6_2012","FKO_6",45223,49.09168,13.28707,1,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28871000,459,NA,NA,2010,"49.091709663612_13.2857055497981_FKO_4_2010","FKO_4",45223,49.09171,13.28571,2,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28881000,459,NA,NA,2012,"49.091709663612_13.2857055497981_FKO_4_2012","FKO_4",45223,49.09171,13.28571,1,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28891000,459,NA,NA,2014,"49.091709663612_13.2857055497981_FKO_4_2014","FKO_4",45223,49.09171,13.28571,1,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28901000,459,NA,NA,2012,"49.0917235799385_13.2850212201608_FKN_11_2012","FKN_11",45223,49.09172,13.28502,4,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28911000,459,NA,NA,2010,"49.0962335722928_13.2841899594399_FKO_5_2010","FKO_5",45223,49.09623,13.28419,1,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28921000,459,NA,NA,2012,"49.0962335722928_13.2841899594399_FKO_5_2012","FKO_5",45223,49.09623,13.28419,3,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28931000,459,NA,NA,2010,"49.0966818250726_13.2842437061134_FKN_12_2010","FKN_12",45223,49.09668,13.28424,2,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28941000,459,NA,NA,2012,"49.0966818250726_13.2842437061134_FKN_12_2012","FKN_12",45223,49.09668,13.28424,2,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28951000,459,NA,NA,2012,"49.0972540682013_13.3057647658388_LAO_27_2012","LAO_27",45223,49.09725,13.30576,1,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28961000,459,NA,NA,2014,"49.0972540682013_13.3057647658388_LAO_27_2014","LAO_27",45223,49.09725,13.30576,2,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28971000,459,NA,NA,2012,"49.0992683329907_13.3100693621082_LAW_35_2012","LAW_35",45223,49.09927,13.31007,2,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28981000,459,NA,NA,2014,"49.0992683329907_13.3100693621082_LAW_35_2014","LAW_35",45223,49.09927,13.31007,2,NA,"Anthus","trivialis","Anthus trivialis","Aves"
28991000,459,NA,NA,2014,"49.1029015829753_13.3015322856701_LAO_20_2014","LAO_20",45223,49.1029,13.30153,1,NA,"Anthus","trivialis","Anthus trivialis","Aves"
29001000,459,NA,NA,2010,"49.1037083455105_13.3009275676616_LAO_19_2010","LAO_19",45223,49.10371,13.30093,2,NA,"Anthus","trivialis","Anthus trivialis","Aves"
29011000,459,NA,NA,2012,"49.1037083455105_13.3009275676616_LAO_19_2012","LAO_19",45223,49.10371,13.30093,3,NA,"Anthus","trivialis","Anthus trivialis","Aves"
29021000,459,NA,NA,2014,"49.1037083455105_13.3009275676616_LAO_19_2014","LAO_19",45223,49.10371,13.30093,1,NA,"Anthus","trivialis","Anthus trivialis","Aves"
29031000,459,NA,NA,2012,"49.1045151049335_13.3003228302377_LAO_18_2012","LAO_18",45223,49.10451,13.30032,2,NA,"Anthus","trivialis","Anthus trivialis","Aves"
29041000,459,NA,NA,2014,"49.1045151049335_13.3003228302377_LAO_18_2014","LAO_18",45223,49.10451,13.30032,2,NA,"Anthus","trivialis","Anthus trivialis","Aves"
29051000,459,NA,NA,2014,"49.0583038324026_13.3388429078476_FAE_49_2014","FAE_49",45303,49.0583,13.33884,1,NA,"Carduelis","carduelis","Carduelis carduelis","Aves"
29061000,459,NA,NA,2014,"49.0565507093806_13.3394526542698_FAE_51_2014","FAE_51",3765,49.05655,13.33945,1,NA,"Carduelis","chloris","Carduelis chloris","Aves"
29071000,459,NA,NA,2014,"49.054797494677_13.3400622197705_FAE_53_2014","FAE_53",3770,49.0548,13.34006,1,NA,"Carduelis","spinus","Carduelis spinus","Aves"
29081000,459,NA,NA,2010,"49.0565507093806_13.3394526542698_FAE_51_2010","FAE_51",3770,49.05655,13.33945,1,NA,"Carduelis","spinus","Carduelis spinus","Aves"
29091000,459,NA,NA,2010,"49.0574272263599_13.339147785065_FAE_50_2010","FAE_50",3770,49.05743,13.33915,1,NA,"Carduelis","spinus","Carduelis spinus","Aves"
29101000,459,NA,NA,2014,"49.0618101566674_13.3376234290749_FAE_45_2014","FAE_45",3770,49.06181,13.33762,2,NA,"Carduelis","spinus","Carduelis spinus","Aves"
29111000,459,NA,NA,2012,"49.0916817304158_13.2870740684653_FKO_6_2012","FKO_6",3770,49.09168,13.28707,1,NA,"Carduelis","spinus","Carduelis spinus","Aves"
29121000,459,NA,NA,2012,"49.091709663612_13.2857055497981_FKO_4_2012","FKO_4",3770,49.09171,13.28571,1,NA,"Carduelis","spinus","Carduelis spinus","Aves"
29131000,459,NA,NA,2010,"49.0917235799385_13.2850212201608_FKN_11_2010","FKN_11",3770,49.09172,13.28502,2,NA,"Carduelis","spinus","Carduelis spinus","Aves"
29141000,459,NA,NA,2012,"49.0917235799385_13.2850212201608_FKN_11_2012","FKN_11",3770,49.09172,13.28502,1,NA,"Carduelis","spinus","Carduelis spinus","Aves"
29151000,459,NA,NA,2012,"49.0962335722928_13.2841899594399_FKO_5_2012","FKO_5",3770,49.09623,13.28419,1,NA,"Carduelis","spinus","Carduelis spinus","Aves"
29161000,459,NA,NA,2014,"49.0556741016552_13.3397575106308_FAE_52_2014","FAE_52",3825,49.05567,13.33976,2,NA,"Coccothraustes","coccothraustes","Coccothraustes coccothraustes","Aves"
29171000,459,NA,NA,2014,"49.0600570403771_13.3382332589319_FAE_47_2014","FAE_47",3825,49.06006,13.33823,1,NA,"Coccothraustes","coccothraustes","Coccothraustes coccothraustes","Aves"
29181000,459,NA,NA,2014,"49.0618101566674_13.3376234290749_FAE_45_2014","FAE_45",3836,49.06181,13.33762,1,NA,"Columba","palumbus","Columba palumbus","Aves"
29191000,459,NA,NA,2010,"49.0539208852695_13.3403670552802_FAE_54_2010","FAE_54",3848,49.05392,13.34037,1,NA,"Corvus","corax","Corvus corax","Aves"
29201000,459,NA,NA,2010,"49.0556741016552_13.3397575106308_FAE_52_2010","FAE_52",45434,49.05567,13.33976,1,NA,"Dryocopus","martius","Dryocopus martius","Aves"
29211000,459,NA,NA,2014,"49.052167753836_13.3409766974414_FAE_56_2014","FAE_56",3929,49.05217,13.34098,1,NA,"Erithacus","rubecula","Erithacus rubecula","Aves"
29221000,459,NA,NA,2010,"49.0600570403771_13.3382332589319_FAE_47_2010","FAE_47",3929,49.06006,13.33823,1,NA,"Erithacus","rubecula","Erithacus rubecula","Aves"
29231000,459,NA,NA,2010,"49.0618101566674_13.3376234290749_FAE_45_2010","FAE_45",3929,49.06181,13.33762,1,NA,"Erithacus","rubecula","Erithacus rubecula","Aves"
29241000,459,NA,NA,2010,"49.0916817304158_13.2870740684653_FKO_6_2010","FKO_6",3929,49.09168,13.28707,2,NA,"Erithacus","rubecula","Erithacus rubecula","Aves"
29251000,459,NA,NA,2012,"49.091709663612_13.2857055497981_FKO_4_2012","FKO_4",3929,49.09171,13.28571,1,NA,"Erithacus","rubecula","Erithacus rubecula","Aves"
29261000,459,NA,NA,2010,"49.0917235799385_13.2850212201608_FKN_11_2010","FKN_11",3929,49.09172,13.28502,1,NA,"Erithacus","rubecula","Erithacus rubecula","Aves"
29271000,459,NA,NA,2010,"49.0972540682013_13.3057647658388_LAO_27_2010","LAO_27",3929,49.09725,13.30576,1,NA,"Erithacus","rubecula","Erithacus rubecula","Aves"
29291000,459,NA,NA,2010,"49.052167753836_13.3409766974414_FAE_56_2010","FAE_56",3959,49.05217,13.34098,2,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29301000,459,NA,NA,2012,"49.052167753836_13.3409766974414_FAE_56_2012","FAE_56",3959,49.05217,13.34098,2,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29311000,459,NA,NA,2014,"49.052167753836_13.3409766974414_FAE_56_2014","FAE_56",3959,49.05217,13.34098,5,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29321000,459,NA,NA,2014,"49.0530443649257_13.3406718827821_FAE_55_2014","FAE_55",3959,49.05304,13.34067,5,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29331000,459,NA,NA,2014,"49.0539208852695_13.3403670552802_FAE_54_2014","FAE_54",3959,49.05392,13.34037,3,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29341000,459,NA,NA,2014,"49.054797494677_13.3400622197705_FAE_53_2014","FAE_53",3959,49.0548,13.34006,1,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29351000,459,NA,NA,2014,"49.0556741016552_13.3397575106308_FAE_52_2014","FAE_52",3959,49.05567,13.33976,3,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29361000,459,NA,NA,2012,"49.0565507093806_13.3394526542698_FAE_51_2012","FAE_51",3959,49.05655,13.33945,1,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29371000,459,NA,NA,2014,"49.0565507093806_13.3394526542698_FAE_51_2014","FAE_51",3959,49.05655,13.33945,5,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29381000,459,NA,NA,2010,"49.0574272263599_13.339147785065_FAE_50_2010","FAE_50",3959,49.05743,13.33915,1,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29391000,459,NA,NA,2012,"49.0574272263599_13.339147785065_FAE_50_2012","FAE_50",3959,49.05743,13.33915,1,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29401000,459,NA,NA,2014,"49.0574272263599_13.339147785065_FAE_50_2014","FAE_50",3959,49.05743,13.33915,1,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29411000,459,NA,NA,2010,"49.0583038324026_13.3388429078476_FAE_49_2010","FAE_49",3959,49.0583,13.33884,1,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29421000,459,NA,NA,2014,"49.0583038324026_13.3388429078476_FAE_49_2014","FAE_49",3959,49.0583,13.33884,8,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29431000,459,NA,NA,2010,"49.059180436017_13.3385381570068_FAE_48_2010","FAE_48",3959,49.05918,13.33854,4,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29441000,459,NA,NA,2012,"49.059180436017_13.3385381570068_FAE_48_2012","FAE_48",3959,49.05918,13.33854,2,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29451000,459,NA,NA,2014,"49.059180436017_13.3385381570068_FAE_48_2014","FAE_48",3959,49.05918,13.33854,7,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29461000,459,NA,NA,2010,"49.0600570403771_13.3382332589319_FAE_47_2010","FAE_47",3959,49.06006,13.33823,3,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29471000,459,NA,NA,2012,"49.0600570403771_13.3382332589319_FAE_47_2012","FAE_47",3959,49.06006,13.33823,2,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29481000,459,NA,NA,2014,"49.0600570403771_13.3382332589319_FAE_47_2014","FAE_47",3959,49.06006,13.33823,4,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29491000,459,NA,NA,2010,"49.0618101566674_13.3376234290749_FAE_45_2010","FAE_45",3959,49.06181,13.33762,2,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29501000,459,NA,NA,2012,"49.0618101566674_13.3376234290749_FAE_45_2012","FAE_45",3959,49.06181,13.33762,3,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29511000,459,NA,NA,2014,"49.0618101566674_13.3376234290749_FAE_45_2014","FAE_45",3959,49.06181,13.33762,4,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29521000,459,NA,NA,2012,"49.0916817304158_13.2870740684653_FKO_6_2012","FKO_6",3959,49.09168,13.28707,2,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29531000,459,NA,NA,2014,"49.091709663612_13.2857055497981_FKO_4_2014","FKO_4",3959,49.09171,13.28571,1,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29541000,459,NA,NA,2010,"49.0917235799385_13.2850212201608_FKN_11_2010","FKN_11",3959,49.09172,13.28502,2,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29551000,459,NA,NA,2012,"49.0917235799385_13.2850212201608_FKN_11_2012","FKN_11",3959,49.09172,13.28502,4,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29561000,459,NA,NA,2014,"49.0917235799385_13.2850212201608_FKN_11_2014","FKN_11",3959,49.09172,13.28502,4,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29571000,459,NA,NA,2014,"49.0962335722928_13.2841899594399_FKO_5_2014","FKO_5",3959,49.09623,13.28419,2,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29581000,459,NA,NA,2014,"49.0966818250726_13.2842437061134_FKN_12_2014","FKN_12",3959,49.09668,13.28424,1,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29591000,459,NA,NA,2010,"49.0972540682013_13.3057647658388_LAO_27_2010","LAO_27",3959,49.09725,13.30576,2,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29601000,459,NA,NA,2014,"49.0972540682013_13.3057647658388_LAO_27_2014","LAO_27",3959,49.09725,13.30576,2,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29611000,459,NA,NA,2012,"49.0992683329907_13.3100693621082_LAW_35_2012","LAW_35",3959,49.09927,13.31007,2,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29621000,459,NA,NA,2014,"49.0992683329907_13.3100693621082_LAW_35_2014","LAW_35",3959,49.09927,13.31007,3,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29631000,459,NA,NA,2012,"49.1029015829753_13.3015322856701_LAO_20_2012","LAO_20",3959,49.1029,13.30153,1,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29641000,459,NA,NA,2010,"49.1037083455105_13.3009275676616_LAO_19_2010","LAO_19",3959,49.10371,13.30093,1,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29651000,459,NA,NA,2014,"49.1037083455105_13.3009275676616_LAO_19_2014","LAO_19",3959,49.10371,13.30093,2,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29661000,459,NA,NA,2010,"49.1045151049335_13.3003228302377_LAO_18_2010","LAO_18",3959,49.10451,13.30032,2,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29671000,459,NA,NA,2014,"49.1045151049335_13.3003228302377_LAO_18_2014","LAO_18",3959,49.10451,13.30032,2,NA,"Fringilla","coelebs","Fringilla coelebs","Aves"
29721000,459,NA,NA,2014,"49.0600570403771_13.3382332589319_FAE_47_2014","FAE_47",3967,49.06006,13.33823,3,NA,"Garrulus","glandarius","Garrulus glandarius","Aves"
29731000,459,NA,NA,2014,"49.0972540682013_13.3057647658388_LAO_27_2014","LAO_27",3967,49.09725,13.30576,1,NA,"Garrulus","glandarius","Garrulus glandarius","Aves"
29761000,459,NA,NA,2014,"49.052167753836_13.3409766974414_FAE_56_2014","FAE_56",4074,49.05217,13.34098,5,NA,"Loxia","curvirostra","Loxia curvirostra","Aves"
29771000,459,NA,NA,2014,"49.054797494677_13.3400622197705_FAE_53_2014","FAE_53",4074,49.0548,13.34006,1,NA,"Loxia","curvirostra","Loxia curvirostra","Aves"
29781000,459,NA,NA,2014,"49.0556741016552_13.3397575106308_FAE_52_2014","FAE_52",4074,49.05567,13.33976,2,NA,"Loxia","curvirostra","Loxia curvirostra","Aves"
29791000,459,NA,NA,2010,"49.0565507093806_13.3394526542698_FAE_51_2010","FAE_51",4074,49.05655,13.33945,1,NA,"Loxia","curvirostra","Loxia curvirostra","Aves"
29801000,459,NA,NA,2010,"49.0574272263599_13.339147785065_FAE_50_2010","FAE_50",4074,49.05743,13.33915,1,NA,"Loxia","curvirostra","Loxia curvirostra","Aves"
29811000,459,NA,NA,2010,"49.0583038324026_13.3388429078476_FAE_49_2010","FAE_49",4074,49.0583,13.33884,1,NA,"Loxia","curvirostra","Loxia curvirostra","Aves"
29821000,459,NA,NA,2012,"49.059180436017_13.3385381570068_FAE_48_2012","FAE_48",4074,49.05918,13.33854,4,NA,"Loxia","curvirostra","Loxia curvirostra","Aves"
29831000,459,NA,NA,2012,"49.0600570403771_13.3382332589319_FAE_47_2012","FAE_47",4074,49.06006,13.33823,2,NA,"Loxia","curvirostra","Loxia curvirostra","Aves"
29841000,459,NA,NA,2010,"49.0917235799385_13.2850212201608_FKN_11_2010","FKN_11",4074,49.09172,13.28502,1,NA,"Loxia","curvirostra","Loxia curvirostra","Aves"
29851000,459,NA,NA,2012,"49.0962335722928_13.2841899594399_FKO_5_2012","FKO_5",4074,49.09623,13.28419,2,NA,"Loxia","curvirostra","Loxia curvirostra","Aves"
30121000,459,NA,NA,2012,"49.0565507093806_13.3394526542698_FAE_51_2012","FAE_51",4190,49.05655,13.33945,2,NA,"Parus","major","Parus major","Aves"
30131000,459,NA,NA,2012,"49.0583038324026_13.3388429078476_FAE_49_2012","FAE_49",4190,49.0583,13.33884,1,NA,"Parus","major","Parus major","Aves"
30141000,459,NA,NA,2012,"49.059180436017_13.3385381570068_FAE_48_2012","FAE_48",4190,49.05918,13.33854,1,NA,"Parus","major","Parus major","Aves"
30151000,459,NA,NA,2012,"49.0600570403771_13.3382332589319_FAE_47_2012","FAE_47",4190,49.06006,13.33823,1,NA,"Parus","major","Parus major","Aves"
30161000,459,NA,NA,2010,"49.0916817304158_13.2870740684653_FKO_6_2010","FKO_6",4190,49.09168,13.28707,2,NA,"Parus","major","Parus major","Aves"
30171000,459,NA,NA,2014,"49.0916817304158_13.2870740684653_FKO_6_2014","FKO_6",4190,49.09168,13.28707,1,NA,"Parus","major","Parus major","Aves"
30281000,459,NA,NA,2012,"49.0530443649257_13.3406718827821_FAE_55_2012","FAE_55",45727,49.05304,13.34067,1,NA,"Phoenicurus","phoenicurus","Phoenicurus phoenicurus","Aves"
30291000,459,NA,NA,2012,"49.0539208852695_13.3403670552802_FAE_54_2012","FAE_54",45727,49.05392,13.34037,1,NA,"Phoenicurus","phoenicurus","Phoenicurus phoenicurus","Aves"
30301000,459,NA,NA,2012,"49.0583038324026_13.3388429078476_FAE_49_2012","FAE_49",45727,49.0583,13.33884,1,NA,"Phoenicurus","phoenicurus","Phoenicurus phoenicurus","Aves"
30311000,459,NA,NA,2012,"49.059180436017_13.3385381570068_FAE_48_2012","FAE_48",45727,49.05918,13.33854,1,NA,"Phoenicurus","phoenicurus","Phoenicurus phoenicurus","Aves"
30321000,459,NA,NA,2014,"49.0600570403771_13.3382332589319_FAE_47_2014","FAE_47",45727,49.06006,13.33823,1,NA,"Phoenicurus","phoenicurus","Phoenicurus phoenicurus","Aves"
30331000,459,NA,NA,2010,"49.091709663612_13.2857055497981_FKO_4_2010","FKO_4",45727,49.09171,13.28571,1,NA,"Phoenicurus","phoenicurus","Phoenicurus phoenicurus","Aves"
30341000,459,NA,NA,2010,"49.0966818250726_13.2842437061134_FKN_12_2010","FKN_12",45727,49.09668,13.28424,1,NA,"Phoenicurus","phoenicurus","Phoenicurus phoenicurus","Aves"
30351000,459,NA,NA,2010,"49.052167753836_13.3409766974414_FAE_56_2010","FAE_56",4254,49.05217,13.34098,2,NA,"Phylloscopus","collybita","Phylloscopus collybita","Aves"
30361000,459,NA,NA,2010,"49.0600570403771_13.3382332589319_FAE_47_2010","FAE_47",4254,49.06006,13.33823,1,NA,"Phylloscopus","collybita","Phylloscopus collybita","Aves"
30371000,459,NA,NA,2014,"49.0917235799385_13.2850212201608_FKN_11_2014","FKN_11",4254,49.09172,13.28502,1,NA,"Phylloscopus","collybita","Phylloscopus collybita","Aves"
30381000,459,NA,NA,2014,"49.052167753836_13.3409766974414_FAE_56_2014","FAE_56",4255,49.05217,13.34098,1,NA,"Phylloscopus","trochilus","Phylloscopus trochilus","Aves"
30391000,459,NA,NA,2012,"49.0539208852695_13.3403670552802_FAE_54_2012","FAE_54",4255,49.05392,13.34037,1,NA,"Phylloscopus","trochilus","Phylloscopus trochilus","Aves"
30401000,459,NA,NA,2014,"49.0556741016552_13.3397575106308_FAE_52_2014","FAE_52",4255,49.05567,13.33976,2,NA,"Phylloscopus","trochilus","Phylloscopus trochilus","Aves"
30411000,459,NA,NA,2014,"49.0565507093806_13.3394526542698_FAE_51_2014","FAE_51",4255,49.05655,13.33945,1,NA,"Phylloscopus","trochilus","Phylloscopus trochilus","Aves"
30421000,459,NA,NA,2012,"49.0574272263599_13.339147785065_FAE_50_2012","FAE_50",4255,49.05743,13.33915,2,NA,"Phylloscopus","trochilus","Phylloscopus trochilus","Aves"
30431000,459,NA,NA,2014,"49.0574272263599_13.339147785065_FAE_50_2014","FAE_50",4255,49.05743,13.33915,4,NA,"Phylloscopus","trochilus","Phylloscopus trochilus","Aves"
30441000,459,NA,NA,2012,"49.0583038324026_13.3388429078476_FAE_49_2012","FAE_49",4255,49.0583,13.33884,1,NA,"Phylloscopus","trochilus","Phylloscopus trochilus","Aves"
30451000,459,NA,NA,2014,"49.0583038324026_13.3388429078476_FAE_49_2014","FAE_49",4255,49.0583,13.33884,2,NA,"Phylloscopus","trochilus","Phylloscopus trochilus","Aves"
30461000,459,NA,NA,2012,"49.059180436017_13.3385381570068_FAE_48_2012","FAE_48",4255,49.05918,13.33854,1,NA,"Phylloscopus","trochilus","Phylloscopus trochilus","Aves"
30471000,459,NA,NA,2012,"49.0600570403771_13.3382332589319_FAE_47_2012","FAE_47",4255,49.06006,13.33823,1,NA,"Phylloscopus","trochilus","Phylloscopus trochilus","Aves"
30481000,459,NA,NA,2014,"49.0600570403771_13.3382332589319_FAE_47_2014","FAE_47",4255,49.06006,13.33823,2,NA,"Phylloscopus","trochilus","Phylloscopus trochilus","Aves"
30491000,459,NA,NA,2010,"49.091709663612_13.2857055497981_FKO_4_2010","FKO_4",4255,49.09171,13.28571,1,NA,"Phylloscopus","trochilus","Phylloscopus trochilus","Aves"
30501000,459,NA,NA,2012,"49.091709663612_13.2857055497981_FKO_4_2012","FKO_4",4255,49.09171,13.28571,3,NA,"Phylloscopus","trochilus","Phylloscopus trochilus","Aves"
